Round#,Training Loss,ACC,Pre,recall,f1-score
78,1.5292606,0.45754,0.4509127300912713,0.45754,0.4505971826692316
79,1.5280358,0.45936,0.45324525408556493,0.45935999999999994,0.4530816630336287
80,1.5252858,0.46074,0.45414729116354213,0.4607399999999999,0.4539081477171968
81,1.5251647,0.4595,0.45153724703082937,0.45949999999999996,0.4521975195386651
82,1.5212168,0.46208,0.4552604800942156,0.46208,0.4552846509902818
83,1.5165582,0.46274,0.4561380522352206,0.46274,0.4553260780437456
84,1.5148606,0.46406,0.45758963234272604,0.46406000000000003,0.45703140466302294
85,1.5119054,0.4644,0.4581119975760514,0.46440000000000003,0.45884588294892154
86,1.5087659,0.46572,0.46031472945506613,0.46571999999999997,0.45977653381845596
87,1.5075647,0.46764,0.46350062547187515,0.46763999999999994,0.4628460189730138
88,1.5023333,0.4669,0.46121113965387855,0.46690000000000004,0.46096957535228966
89,1.499214,0.4689,0.4639359645303636,0.4689000000000001,0.46439443315999895
90,1.4960859,0.47112,0.4670149681803772,0.47112,0.4672738100352404
91,1.4928595,0.47214,0.4686370894112658,0.4721399999999999,0.4670624563361644
92,1.4916122,0.47188,0.4656937841574146,0.4718800000000001,0.46560159614744856
93,1.4846425,0.47594,0.4699888687674213,0.4759399999999999,0.47002412763340945
94,1.483175,0.47462,0.4701941488972092,0.4746200000000001,0.46863527165140867
95,1.4808847,0.47314,0.4671208640623662,0.47314,0.46630349646794667
96,1.477799,0.47666,0.4708384547454048,0.47666000000000003,0.4708574886693002
97,1.4772794,0.47632,0.47064531881255317,0.47631999999999997,0.4705610481072565
98,1.4752277,0.47724,0.47087874739781926,0.47724,0.4705686319897783
99,1.4715514,0.4762,0.47051537914604646,0.47620000000000007,0.4703068386307243
100,1.4695516,0.4777,0.4718442879661806,0.4777,0.4718951303342549
