client#,Round#,Training Loss,ACC,Pre,Recall,f1-score
7,12,0.8262252,0.7298412698412698,0.7163228190733057,0.7332119716059173,0.7097175146155424
8,12,0.8006571,0.729047619047619,0.7258302663680635,0.7287485225230982,0.7170365199136732
9,12,0.8293627,0.710952380952381,0.706190902559302,0.7103344377498155,0.693694832988494
10,12,0.8065834,0.7222222222222222,0.7218440422692985,0.7172277478138436,0.6959805321884358
1,13,0.7991998,0.7301587301587301,0.7223378243559069,0.7344104979848611,0.7172038368151772
2,13,0.7778424,0.7326984126984127,0.7383503336328232,0.7367167075361585,0.7214190669712064
3,13,0.7839918,0.741904761904762,0.7457465864126674,0.7403018665641722,0.7241598320335055
4,13,0.78600293,0.7314285714285714,0.7224764177029719,0.7290058409294222,0.7160811400890877
5,13,0.74433035,0.7380952380952381,0.7294398145846622,0.7345008537917204,0.7285589833019465
6,13,0.78685075,0.7303174603174604,0.7236263013394707,0.7309639256978975,0.7152098744984506
7,13,0.7973651,0.7328571428571429,0.7187612199334141,0.7367532905171881,0.7156695996515872
8,13,0.78244483,0.7373015873015873,0.7308991943086879,0.7359673436867141,0.7246555987118531
9,13,0.7869004,0.7311111111111112,0.7280443296393952,0.7292030176037422,0.7117805951956904
10,13,0.7975101,0.7215873015873016,0.7202272340526737,0.7187788782853132,0.713829648219581
1,14,0.78779405,0.7274603174603175,0.7236675640943363,0.731725130288617,0.7157241583043926
2,14,0.7657696,0.7384126984126984,0.7341803418675952,0.7404312710580239,0.734300315750811
3,14,0.7732129,0.7395238095238095,0.7405065345449444,0.7363520235204907,0.7238030268831354
4,14,0.78344554,0.7222222222222222,0.7121870935087357,0.72034322783419,0.7127047971084834
5,14,0.7597134,0.7388888888888889,0.7289983505886592,0.7349099127802916,0.7280425255763738
6,14,0.76626503,0.7326984126984127,0.7240677546924849,0.7330154730568286,0.7226168140048238
7,14,0.7771238,0.7346031746031746,0.7242450681884471,0.7371755211773975,0.7249026766562836
8,14,0.76500803,0.7433333333333333,0.7379560612184849,0.7430377456866588,0.7381116334110762
9,14,0.7728049,0.7404761904761905,0.7361778653166626,0.7386504660485695,0.7209206395712986
10,14,0.7637258,0.7420634920634921,0.7310883506489111,0.7379113106507809,0.7207700181099704
1,15,0.7765961,0.7403174603174603,0.731730075317268,0.7446799233667516,0.7278492200521999
2,15,0.7641878,0.7401587301587301,0.7430785417287071,0.7452854487435332,0.7295148907328495
3,15,0.7696083,0.7376190476190476,0.7363824271647194,0.7360315394050851,0.7302541215261261
4,15,0.749593,0.7511111111111111,0.7407466011916233,0.7481518660239816,0.7395053371600405
5,15,0.7442585,0.7479365079365079,0.7301117104879344,0.7432012656809739,0.7163047333427568
6,15,0.776551,0.7239682539682539,0.7172036281716683,0.7266018828809881,0.7074705707173343
7,15,0.78100586,0.7347619047619047,0.7292671657105452,0.7363853958351505,0.7289888217298409
8,15,0.7767923,0.7328571428571429,0.7232183521473932,0.7313634535600746,0.7121790926875557
9,15,0.7537587,0.7350793650793651,0.7299653461329318,0.7341160757839044,0.7240522440995651
10,15,0.7524611,0.7339682539682539,0.727603316455595,0.7317440679001015,0.719949495479364
1,16,0.74690074,0.743968253968254,0.739391136889202,0.7486980167410086,0.738095326468426
2,16,0.7449905,0.7473015873015874,0.7415822238265619,0.7502764092156231,0.7404392147351656
3,16,0.7470004,0.7458730158730159,0.7477436295832793,0.7443765939080403,0.732423932244554
4,16,0.745018,0.7461904761904762,0.7454044284890872,0.7411053437788417,0.7369305996615928
5,16,0.71977973,0.7566666666666667,0.7534185300194027,0.7531944855077931,0.7463002988192329
6,16,0.72295994,0.7512698412698413,0.7459124505676673,0.7505775404023451,0.7439517690386945
7,16,0.75370985,0.7474603174603175,0.7421169347757488,0.7492128813827128,0.7343478462666406
8,16,0.74666667,0.7490476190476191,0.7422567363640405,0.7477302456372538,0.7356291435506959
9,16,0.76588106,0.7382539682539683,0.7247298325514617,0.7363949777764556,0.7241622807153136
10,16,0.7624696,0.7588888888888888,0.7541266659080212,0.7578575861975059,0.7481702185509389
1,17,0.74702007,0.7553968253968254,0.7545605349583256,0.7605203428831989,0.7531616995397544
2,17,0.7236598,0.7438095238095238,0.7428722362577757,0.7481654611718803,0.7349645683735171
3,17,0.73766893,0.746031746031746,0.7312357987387104,0.7434119014723121,0.7287790065949926
4,17,0.7327099,0.7446031746031746,0.7393736406986475,0.7398923390130302,0.733095716528547
5,17,0.75515604,0.7468253968253968,0.7485171789883445,0.7421783460072893,0.7392450409882964
6,17,0.749065,0.7385714285714285,0.7254036572221148,0.7396541017777273,0.7233837143543654
7,17,0.73699677,0.7479365079365079,0.7498623756084071,0.7463817254537899,0.7384972026325584
8,17,0.752179,0.7479365079365079,0.7444793523372536,0.7466880498048465,0.743357696038886
9,17,0.7341649,0.7452380952380953,0.731770058741956,0.7444697337941478,0.7275406113058686
10,17,0.75771934,0.7466666666666667,0.7453345900512856,0.7453365120020867,0.7312630533275347
1,18,0.75916064,0.7441269841269841,0.73505888339705,0.7506007141024471,0.7296187850208222
2,18,0.73962736,0.7411111111111112,0.7453922462174611,0.7456000100399042,0.7321732566748649
3,18,0.71066386,0.7579365079365079,0.7536072193226839,0.7578078947945862,0.7461143498529632
4,18,0.7259599,0.7433333333333333,0.7302608092952692,0.7392899817761679,0.7219822824968528
5,18,0.7239141,0.7523809523809524,0.7445338459741715,0.7487651834188637,0.7374749903324492
6,18,0.7425096,0.7417460317460317,0.7457227896416947,0.7429416420811462,0.7338854342399216
7,18,0.74410164,0.7479365079365079,0.7469810339583367,0.750527564018856,0.7376399281744641
8,18,0.7266635,0.756984126984127,0.7520309297716058,0.7537600910198596,0.7387361108170456
9,18,0.72386396,0.7538095238095238,0.7529393629835812,0.754243848975128,0.748845939632399
10,18,0.71544,0.7465079365079365,0.7345681859811461,0.7440959646158924,0.7281933325282236
1,19,0.7411737,0.7482539682539683,0.7480081929009667,0.7531547067929447,0.7426709356068313
2,19,0.7134349,0.7601587301587301,0.7567859641612239,0.7624849931065902,0.7572158735679554
3,19,0.7034115,0.7620634920634921,0.75513477239301,0.7602527359120664,0.7475415627168204
4,19,0.7062416,0.7509523809523809,0.750820838954555,0.7460777033402626,0.7354002932188719
5,19,0.72182,0.7536507936507937,0.7446370977486094,0.7506128915613561,0.7437697157136747
6,19,0.7073781,0.7511111111111111,0.7462493057207124,0.7510347624150931,0.746154336307847
7,19,0.6969192,0.7582539682539683,0.7589095950706656,0.7577290789159352,0.7553711909110851
8,19,0.7206278,0.7555555555555555,0.745784095346276,0.7541511572420502,0.7395981791815072
9,19,0.72383094,0.7471428571428571,0.7476157661871926,0.7479785463933717,0.735893985450487
10,19,0.7257746,0.7417460317460317,0.7430302715129155,0.739686538376384,0.7355135848603808
1,20,0.72766507,0.7501587301587301,0.7440095418021319,0.7537977745978565,0.7433766733110817
2,20,0.6895726,0.7604761904761905,0.7578537798125076,0.7644580004836952,0.7553255188614707
3,20,0.7147005,0.7541269841269841,0.7434197856878347,0.7517736678168212,0.74099513649196
4,20,0.70043373,0.7677777777777778,0.7670699130945546,0.7676128591048262,0.7663912785218634
5,20,0.7198304,0.7407936507936508,0.7364292798250875,0.7359140277520144,0.7196469986478539
6,20,0.7007559,0.7577777777777778,0.7516299072782188,0.7580925012599768,0.7445337859984195
7,20,0.6900877,0.770952380952381,0.7656036445315909,0.7730094767971107,0.7670130909501671
8,20,0.706073,0.7622222222222222,0.757064095952725,0.760558835871602,0.7486858508315067
9,20,0.6999375,0.763015873015873,0.7601482401479202,0.7625034808733288,0.7571965073615436
10,20,0.6942707,0.7498412698412699,0.7408802516624544,0.7474680062178306,0.7403345629209549
1,21,0.71652985,0.7517460317460317,0.7427050583287118,0.757015128003751,0.7422766964217269
2,21,0.68838966,0.7671428571428571,0.7677449485108873,0.7697934837273311,0.765553029779204
3,21,0.6904795,0.758095238095238,0.753926883108152,0.7574983386531782,0.7549685600288438
4,21,0.6770759,0.7601587301587301,0.7476507660602811,0.7580605217260697,0.7494732950554529
5,21,0.7092595,0.7534920634920635,0.7465430612783608,0.7506326228859304,0.7359389442433655
6,21,0.6958965,0.7577777777777778,0.7509970613055896,0.7597875910159738,0.7517168010946812
7,21,0.68399066,0.7603174603174603,0.7558246273881594,0.7597656785314658,0.7543647984435365
8,21,0.70665365,0.7584126984126984,0.7474490686062502,0.7566132080822552,0.7396994790130946
9,21,0.6888291,0.7644444444444445,0.7584353701844602,0.76413762324518,0.7564676812052497
10,21,0.6984745,0.756984126984127,0.7450828608518788,0.7548732828584923,0.7461675514047884
1,22,0.6973487,0.7755555555555556,0.7770070278137402,0.7806246806478251,0.7758597313682177
2,22,0.67661816,0.7798412698412699,0.7779843713114113,0.7807261275664514,0.7769380063427929
3,22,0.6833341,0.7663492063492063,0.7579913507147737,0.7633762623471207,0.7573840550831267
4,22,0.69921803,0.7642857142857142,0.7601886884869248,0.7612475872299308,0.7589406010391432
5,22,0.6762379,0.763015873015873,0.7537501540711811,0.7572391758792415,0.748453533862052
6,22,0.6778875,0.76,0.7488879024673251,0.7602499431613061,0.750706380992957
7,22,0.7128597,0.7596825396825397,0.7517462525637297,0.7623264362718579,0.7479781906095628
8,22,0.69523686,0.7657142857142857,0.7610884342543256,0.7638581295441321,0.7519761225055076
9,22,0.68357265,0.7712698412698412,0.767809702462852,0.7706366449673583,0.7653803770649031
10,22,0.67110676,0.7722222222222223,0.7570793581438644,0.7694997090564004,0.7572462870876416
1,23,0.7005824,0.7631746031746032,0.7614665382031832,0.7680908984524308,0.7585716451896902
2,23,0.67000854,0.7742857142857142,0.7739058895612836,0.7771832562174379,0.7700069030521925
3,23,0.67721593,0.7614285714285715,0.7603949916727819,0.7591625576658749,0.7518632738081983
4,23,0.6710868,0.7711111111111111,0.7601301088423696,0.7690991724605136,0.7614373454055551
5,23,0.6849355,0.763015873015873,0.7578894031706869,0.7595068873526858,0.7546185062302062
6,23,0.6887735,0.7685714285714286,0.7632923698764489,0.7682191341867778,0.7636312695151314
7,23,0.69355017,0.7484126984126984,0.7329668256170737,0.7512375588338058,0.7310212410788377
8,23,0.6970754,0.7542857142857143,0.7400557203421259,0.7536067889350503,0.7389908973746377
9,23,0.68093985,0.7649206349206349,0.7554417764476343,0.7636276512836798,0.7467735351251511
10,23,0.68620646,0.7647619047619048,0.754109030456461,0.762823071591624,0.7490145382601392
1,24,0.69277096,0.7663492063492063,0.7689648629321059,0.7714228976379913,0.7667789408454764
2,24,0.67569894,0.7592063492063492,0.7590091983884355,0.7622497058461891,0.7535386763243588
3,24,0.6579286,0.7785714285714286,0.7720371154088073,0.7778325795799369,0.7713667052611334
4,24,0.6652295,0.7617460317460317,0.7513190800901359,0.7587262812963923,0.7485721345326452
5,24,0.6723535,0.7726984126984127,0.7625825187992499,0.7687986293743984,0.7578907196467827
6,24,0.67945516,0.7606349206349207,0.7560190833351565,0.7626580012537124,0.7570719699954659
7,24,0.67572373,0.7592063492063492,0.7538445467170722,0.7614082177860692,0.7482248041500295
8,24,0.677873,0.7714285714285715,0.7620430659182011,0.7712281185417256,0.7626443648125971
9,24,0.69100124,0.7568253968253968,0.750337743806859,0.7569104837516425,0.7505861007451473
10,24,0.67841536,0.768095238095238,0.7611167005425334,0.7659839607037016,0.7508087490410432
1,25,0.7155174,0.7515873015873016,0.749670240455928,0.7591851273112841,0.7417442252342685
2,25,0.67424357,0.7692063492063492,0.766301925836203,0.7706212302705924,0.7660093188732723
3,25,0.66319746,0.7696825396825396,0.7655622539224808,0.7697792393276153,0.7605874403445825
4,25,0.6774287,0.7660317460317461,0.7663448719373599,0.7628356448744149,0.74844943288162
5,25,0.6718045,0.7661904761904762,0.7629598873166403,0.7625183287412135,0.760367137072363
6,25,0.66337764,0.7701587301587302,0.7607739087657149,0.7684143558121226,0.7611747083382254
7,25,0.6766644,0.763015873015873,0.7564742414839809,0.7627675662178887,0.7578863932025743
8,25,0.68028736,0.7704761904761904,0.765483403896116,0.7700203340151789,0.7638519951925697
9,25,0.678895,0.7695238095238095,0.7632175085474466,0.7684330043771412,0.7635975531848201
10,25,0.66469085,0.770952380952381,0.7638035033832064,0.768633101656474,0.7643365099232012
1,26,0.6885688,0.766984126984127,0.7609453949128333,0.7712999300518235,0.7569683200245577
2,26,0.68221635,0.7638095238095238,0.761042734071547,0.766030574839226,0.7593062745523912
3,26,0.66615945,0.7684126984126984,0.7624359731050689,0.7686874610308345,0.7619875618380774
4,26,0.6855273,0.7592063492063492,0.7514876240113011,0.7548619660722915,0.7490773065069372
5,26,0.667648,0.7693650793650794,0.7519395434724709,0.7648388080392582,0.7484475557686989
6,26,0.6974355,0.7511111111111111,0.7459166851765153,0.751737026043285,0.7431407441058256
7,26,0.65805876,0.7726984126984127,0.7612233298497895,0.7743456235922328,0.7587828238453516
8,26,0.6637588,0.7663492063492063,0.756264158980785,0.7654257430365699,0.7551397728651257
9,26,0.68138856,0.7733333333333333,0.7640433136278721,0.7731783561817182,0.7575388218516054
10,26,0.66202134,0.7795238095238095,0.7742718644138968,0.777969618648653,0.77307095567858
1,27,0.6762607,0.7592063492063492,0.7559404640378824,0.761920116091098,0.7527605157979391
2,27,0.65627056,0.7780952380952381,0.7766235450095207,0.7794196397681874,0.7769995282897992
3,27,0.6560012,0.7796825396825396,0.7771417615131171,0.7782209024086406,0.7717505642291449
4,27,0.660111,0.7731746031746032,0.7636312396509383,0.7707073133706364,0.7578241788720125
5,27,0.66881686,0.7725396825396825,0.7644566488089657,0.7693327806498729,0.7559051457775958
6,27,0.66047543,0.758095238095238,0.7462242690987935,0.7567015337345618,0.7448787961953414
7,27,0.6645931,0.7566666666666667,0.765313179795091,0.7549014059650831,0.7522108818198593
8,27,0.673119,0.7712698412698412,0.7632074781556522,0.7698021250251401,0.7619925340566791
9,27,0.6719263,0.7741269841269841,0.7710219502028762,0.7742341949056158,0.7658101949899312
10,27,0.66077274,0.7765079365079365,0.7672028007305499,0.7734900498777719,0.7677752070822003
1,28,0.6818927,0.7760317460317461,0.7715666746836692,0.7799392369899352,0.7719174772762547
2,28,0.6456893,0.7814285714285715,0.7782454559976776,0.7838391248226374,0.7750813964418207
3,28,0.64379776,0.7774603174603174,0.7773339816287849,0.774499388927559,0.7697082181709594
4,28,0.64342916,0.7738095238095238,0.7694202617943049,0.7722566389260401,0.770304860696897
5,28,0.6541596,0.7744444444444445,0.7695135123039141,0.7719278749331143,0.767712271407272
6,28,0.6548199,0.7725396825396825,0.7659633965143329,0.77251481915832,0.7649008122698878
7,28,0.6680514,0.7534920634920635,0.7451903940547249,0.755325374606765,0.7476716529006978
8,28,0.6623894,0.7693650793650794,0.7614317512258434,0.7684706814634252,0.7610604368905414
9,28,0.6558477,0.7701587301587302,0.7637421197033339,0.7695254452488535,0.762859097299222
10,28,0.681659,0.7657142857142857,0.7566982434480367,0.7640623949288229,0.7566937942986096
1,29,0.6642368,0.7711111111111111,0.7708597353106696,0.7765926875487814,0.7703473647753923
2,29,0.64890844,0.7771428571428571,0.7782005298218209,0.7801621920156268,0.772974546073417
3,29,0.6527567,0.7834920634920635,0.7761806199135941,0.783083970164437,0.775443351466041
4,29,0.67195714,0.7703174603174603,0.760129575049206,0.7693322033188545,0.7592002368204132
5,29,0.6628875,0.7698412698412699,0.7710838404261429,0.7678334144938459,0.7594169986336967
6,29,0.6535445,0.7757142857142857,0.768334955836964,0.7771056579931346,0.769564713941241
7,29,0.6352583,0.7707936507936508,0.7613315960943726,0.7729106167161734,0.7605728318431731
8,29,0.6553305,0.7723809523809524,0.7630575142719456,0.7713163650859575,0.7606013218517547
9,29,0.6792399,0.7687301587301587,0.7684985898004625,0.768118564558803,0.7645534905384805
10,29,0.6527067,0.780952380952381,0.7807026209649545,0.7800985124773159,0.777912238379331
1,30,0.6662905,0.7766666666666666,0.7743853839611737,0.7787783226199442,0.7631219240908089
2,30,0.6462137,0.7823809523809524,0.7795879369116314,0.7840838518531424,0.7795806002741127
3,30,0.6686721,0.7593650793650794,0.7632694025540008,0.7595157833290094,0.7422712325946258
4,30,0.64558506,0.7765079365079365,0.7739251834065425,0.7747265696464061,0.7723468115615899
5,30,0.644167,0.7787301587301587,0.7723193126126291,0.7753648748614668,0.7705460004626922
6,30,0.651968,0.7609523809523809,0.7611278036418727,0.7601337249881597,0.7566835547465072
7,30,0.64607894,0.7819047619047619,0.7829617800710948,0.7812991131617995,0.7785472625832222
8,30,0.66319156,0.7741269841269841,0.7713114691597455,0.7730906638540282,0.7634284677973882
9,30,0.65851945,0.7749206349206349,0.7696682645624453,0.7745084178939635,0.7706363610391652
10,30,0.653182,0.7644444444444445,0.7529337707621491,0.7619925574647712,0.7535145526037215
1,31,0.6750375,0.7701587301587302,0.7710154580810048,0.7755909474376734,0.7725510640506881
2,31,0.635777,0.7784126984126984,0.7707223560465256,0.7801088840106825,0.7673241429575397
3,31,0.6334015,0.7811111111111111,0.7752741123370764,0.7816171670685643,0.7730865794501826
4,31,0.66998976,0.7744444444444445,0.7676270720978715,0.7723693237891132,0.7675505036241977
5,31,0.6501024,0.7790476190476191,0.7709135922096564,0.7760316284268786,0.7701438512948336
6,31,0.6417238,0.7677777777777778,0.7626282572924226,0.7678126352692062,0.7640638079189438
