client#,Round#,Training Loss,ACC,Pre,Recall,f1-score
2,6,1.0166875,0.7607936507936508,0.7681015794269077,0.75395836000352,0.7524752419310394
3,6,1.0007664,0.7703174603174603,0.7833741839458128,0.7639683024020252,0.7574035935830729
4,6,0.9899242,0.7758730158730158,0.7765284026803807,0.7707181714242568,0.7671009441556118
5,6,0.98844767,0.7777777777777778,0.7825432270351551,0.7700631553068019,0.7663910126294036
6,6,0.97384286,0.7866666666666666,0.7935216099521435,0.7822172950770204,0.7803054484108083
7,6,1.0028491,0.7747619047619048,0.7706746913014525,0.7688252338550392,0.7654252208975819
8,6,1.0771636,0.7557142857142857,0.7625947318415542,0.74615352715109,0.739678390475739
9,6,0.9748045,0.78,0.7918069622732141,0.7739737667834758,0.7736013307208609
10,6,1.0029739,0.7517460317460317,0.7732588665640748,0.748466688698172,0.7419274064540871
1,7,0.8262557,0.7933333333333333,0.7978458387506739,0.7900659662825524,0.7902677106782126
2,7,0.8136297,0.8038095238095239,0.8104695917601873,0.7966238068878884,0.7945860628837471
3,7,0.8564548,0.7888888888888889,0.7966542637062808,0.7839314608163932,0.7852604702523512
4,7,0.86571103,0.795079365079365,0.7932894947007063,0.7905500602694042,0.7870404926291457
5,7,0.8433698,0.8022222222222222,0.8014318717211989,0.7963160599596102,0.7949744183279197
6,7,0.81186336,0.8085714285714286,0.8104053267202589,0.8044680791512997,0.8035394194228361
7,7,0.908371,0.7833333333333333,0.7874956501982223,0.7737700019810997,0.770924271950807
8,7,0.8283519,0.8047619047619048,0.8051627268480142,0.7996197357775643,0.7983736177341155
9,7,0.9012754,0.7777777777777778,0.7802838961768439,0.7728875176471389,0.7730122767960447
10,7,0.8454556,0.7777777777777778,0.7842204912233968,0.7741020613644747,0.7685785749612514
1,8,0.7625239,0.799047619047619,0.8024817844988504,0.7960431693864771,0.7960981973543622
2,8,0.6885617,0.8333333333333334,0.8345702555892975,0.8300708176622349,0.8291001943863016
3,8,0.71539,0.8,0.8128197785820287,0.7965154500736077,0.7961646251114674
4,8,0.7558832,0.8058730158730159,0.8040741022491593,0.8010163719189999,0.8000496041123559
5,8,0.75802034,0.8182539682539682,0.82179075330889,0.811623901393659,0.808724178373877
6,8,0.7343308,0.8088888888888889,0.8166749966135406,0.8052873490413068,0.8050723499256692
7,8,0.7437678,0.8123809523809524,0.8182645661811243,0.8066312800184978,0.8060708496546771
8,8,0.78576297,0.81,0.8118698548374719,0.8059413250420118,0.8066155123282417
9,8,0.7199497,0.816984126984127,0.8174068952438722,0.8137366635649466,0.8127772878313365
10,8,0.7846747,0.7911111111111111,0.7933214939086431,0.7882732737641076,0.7854285956280792
1,9,0.6870948,0.8128571428571428,0.8174992122656771,0.8091475241013015,0.8068812713789096
2,9,0.67174387,0.8246031746031746,0.8266129336616146,0.8188113878017678,0.8181787032275081
3,9,0.6961623,0.7993650793650794,0.814248026236775,0.7942053225856497,0.7947240409824762
4,9,0.65858924,0.83,0.8276223346185884,0.8265113674566029,0.8249180728244125
5,9,0.66433275,0.8312698412698413,0.8273155135727592,0.8257676303479382,0.8250325283982475
6,9,0.6565104,0.8258730158730159,0.8304453227875944,0.8229604340075338,0.8232166393314604
7,9,0.685301,0.8149206349206349,0.8194676690229057,0.8102263546033592,0.8086313317435817
8,9,0.6824532,0.8350793650793651,0.8372286357603855,0.8303957531586891,0.8298202489453065
9,9,0.63394773,0.8277777777777777,0.832291748884178,0.8234644786509626,0.8239349071046345
10,9,0.67503726,0.8344444444444444,0.8372280094124228,0.8328981116193408,0.8327777806951199
1,10,0.63196,0.8263492063492064,0.8352569005159343,0.8236076712759297,0.8248076136447521
2,10,0.6122807,0.8395238095238096,0.842174752044597,0.835375049937135,0.8365370869252862
3,10,0.62157923,0.8407936507936508,0.8444184154901283,0.836273876965104,0.8368729807308343
4,10,0.6001807,0.8338095238095238,0.8365900557912133,0.8308507969268837,0.8309150177319056
5,10,0.58785295,0.8609523809523809,0.8598794148252134,0.8574531087721787,0.8574232372826686
6,10,0.5901415,0.8542857142857143,0.856080475375758,0.8519493175565561,0.8514975675091245
7,10,0.61042404,0.8441269841269842,0.842417250283971,0.8400990702214124,0.8391637990286114
8,10,0.6151542,0.8433333333333334,0.8433284121382112,0.8395004793067453,0.8399006991677644
9,10,0.61327124,0.8328571428571429,0.8364204102356554,0.8289384523293922,0.8287969430849111
10,10,0.61684203,0.8444444444444444,0.8440384730657284,0.8421743916158878,0.8419466150370294
1,11,0.56383646,0.856031746031746,0.8571054193738596,0.854293168075387,0.8537650619674828
2,11,0.5366616,0.8614285714285714,0.8630119017330042,0.8580461127364419,0.8590978426177098
3,11,0.56872123,0.8503174603174604,0.8498097518182824,0.848082524628896,0.8482321366503994
4,11,0.54124886,0.85,0.8518634926412922,0.8466205488385293,0.8466918272615322
5,11,0.4986876,0.8685714285714285,0.8708952036763928,0.8655967343907823,0.8659982023559218
6,11,0.55636483,0.8439682539682539,0.8465088338756244,0.8418280055980747,0.8424462852702319
7,11,0.5889945,0.8498412698412698,0.8475667497685508,0.8476561535146878,0.8466337876543886
8,11,0.6016939,0.8539682539682539,0.8576015598197303,0.8494137117987692,0.8486913983806772
9,11,0.5473168,0.8476190476190476,0.8482961950976902,0.8445712603242228,0.8444067419250059
10,11,0.5867256,0.8412698412698413,0.8457545004242266,0.8390756090213982,0.8390369473439494
1,12,0.5418188,0.8561904761904762,0.8549596015254265,0.8541228495801955,0.8535815081711027
2,12,0.52495104,0.8607936507936508,0.8656399789026474,0.856236328116848,0.8581595302144747
3,12,0.5277352,0.8512698412698413,0.8521547072568927,0.84905039204874,0.8493388559792325
4,12,0.5211671,0.8558730158730159,0.8554975999813517,0.8534537344914239,0.8529670429990575
5,12,0.4981338,0.8641269841269841,0.86218973588827,0.8599678109836283,0.8598271138158211
6,12,0.53374034,0.8587301587301587,0.8589188984075375,0.8564190014990235,0.8560070096838803
7,12,0.5245262,0.8566666666666667,0.8566170749759301,0.8535475112729294,0.8536089319867657
8,12,0.54768,0.8546031746031746,0.8577947664781987,0.8519977008971568,0.8525605741915756
9,12,0.50807756,0.8633333333333333,0.8628954400176223,0.8610960967377881,0.8615434093668505
10,12,0.5416477,0.8534920634920635,0.856155033224627,0.8515865292040623,0.8519327940542076
1,13,0.5097108,0.86,0.8631459647825606,0.858251183377478,0.8587766344311898
2,13,0.49503613,0.8726984126984128,0.8731228016964149,0.869895191202558,0.8703997284046203
3,13,0.5086318,0.8641269841269841,0.8665129400288214,0.8623413940655063,0.8631138856050399
4,13,0.4724392,0.8777777777777778,0.8779501579317168,0.8757345472674629,0.8761727425120951
5,13,0.48464608,0.8642857142857143,0.8646935459671315,0.8599113722094417,0.8600959622411306
6,13,0.45808244,0.876031746031746,0.8791508845540562,0.8747376257188557,0.875526205449878
7,13,0.5188165,0.8720634920634921,0.8727000172640442,0.8696379014668862,0.8696950936980636
8,13,0.5025297,0.8628571428571429,0.8649691162310782,0.8601366246358862,0.8606866925374325
9,13,0.4902327,0.8590476190476191,0.862966751158172,0.8554577019315952,0.8563965125765052
10,13,0.50810623,0.8576190476190476,0.8581838481760997,0.8557794966075702,0.8556747268672474
1,14,0.4740391,0.8688888888888889,0.8699524825783321,0.8666665449993639,0.8668872373483772
2,14,0.4610756,0.8742857142857143,0.8751810693481954,0.872337741117185,0.8727023651315562
3,14,0.4786282,0.8728571428571429,0.8726423160575543,0.8719099937720751,0.8718156172416451
4,14,0.48582286,0.8715873015873016,0.871419365246736,0.8702482447768091,0.8702917117483142
5,14,0.4531414,0.8784126984126984,0.8790312911346186,0.8759143611801855,0.8763636327420015
6,14,0.4651051,0.8714285714285714,0.8749340974174988,0.8698064088288048,0.8702422277750005
7,14,0.49680936,0.8634920634920635,0.864196635309591,0.860285985833591,0.8610989034815425
8,14,0.4840608,0.8652380952380953,0.8660564781748905,0.8626323177070445,0.8632877059170821
9,14,0.45407772,0.8773015873015872,0.8769691013927167,0.8755472071015801,0.8759789001695696
10,14,0.4745989,0.8652380952380953,0.8666108742518348,0.864055130319348,0.8642267368392405
1,15,0.47963294,0.8641269841269841,0.8673912183808147,0.8619549381893918,0.8623008274287335
2,15,0.45116815,0.8766666666666667,0.8806505195310489,0.8722372849702629,0.8739079137589171
3,15,0.47300857,0.8661904761904762,0.8679890793351458,0.8647495458324542,0.8643750581563848
4,15,0.4385081,0.8774603174603175,0.8765666368695119,0.8754042767401635,0.8746788472061949
5,15,0.424405,0.8890476190476191,0.8874192875604349,0.886617865692499,0.8866708797882582
6,15,0.43123183,0.8823809523809524,0.8821315098266819,0.8816343522048411,0.8815239727995646
7,15,0.48867124,0.8671428571428571,0.8701860527856485,0.8636022570656559,0.8644872978803368
8,15,0.46780777,0.8696825396825397,0.8717615937262646,0.8676321778223934,0.8682173717578356
9,15,0.43195462,0.8741269841269841,0.8785484130545894,0.8721335543719129,0.8736753122610434
10,15,0.48054102,0.8658730158730159,0.869735501396409,0.86467983707269,0.864877959162409
1,16,0.4668898,0.854920634920635,0.865765422598497,0.8535353477814347,0.8554174119150234
2,16,0.43256727,0.8852380952380953,0.8868346819535263,0.8827632009127662,0.8839270617093975
3,16,0.42676067,0.876984126984127,0.8793760477316184,0.8751285356657335,0.8758659409092665
4,16,0.424614,0.8893650793650794,0.8895545388145427,0.8872795200136894,0.8875206365072685
5,16,0.41853553,0.8873015873015873,0.8853201221887389,0.8843733109645798,0.8846351232926418
6,16,0.41484857,0.8879365079365079,0.8895961653423777,0.8867761044212813,0.8872730383415275
7,16,0.43837944,0.8790476190476191,0.8806907966993682,0.8755203662814882,0.8765996397376161
8,16,0.42963475,0.8815873015873016,0.8822345321424704,0.879296538525003,0.8801461345949824
9,16,0.43489125,0.8804761904761905,0.880578878985449,0.8784864069526721,0.8791377339157551
10,16,0.4505492,0.8679365079365079,0.8704272680415872,0.8659377495175772,0.8656384809481181
1,17,0.42531404,0.8822222222222222,0.8832861178720887,0.8803814529685512,0.8808645504839591
2,17,0.4219272,0.8868253968253968,0.8887772842956739,0.8842575023234952,0.8854189344637451
3,17,0.40611205,0.8855555555555555,0.8854942016819972,0.8842723513566011,0.8842027764347768
4,17,0.40714395,0.8782539682539683,0.8801477555154757,0.8755797932582006,0.8766351502589582
5,17,0.4015536,0.8853968253968254,0.884580563442363,0.8826723747601516,0.8826021540021257
6,17,0.41657743,0.8807936507936508,0.8863845797945599,0.8788835653278138,0.8798638184455154
7,17,0.42959675,0.8750793650793651,0.8781484619080508,0.8713372438437619,0.8728011095682948
8,17,0.44444686,0.8774603174603175,0.8766577356685208,0.8766687575976564,0.8758594886946669
9,17,0.39975524,0.8852380952380953,0.8866164587737151,0.8834417815564187,0.8843906034574516
10,17,0.41718495,0.8823809523809524,0.8825055350455765,0.8815424739264166,0.8813554768959799
1,18,0.42278808,0.8753968253968254,0.8775037670387251,0.8731642061492458,0.8742275875679478
2,18,0.3915167,0.8944444444444445,0.8962693277011157,0.8920820720120501,0.8928726380079215
3,18,0.3946421,0.8865079365079365,0.8877712464723724,0.8847614474743006,0.8852836089698102
4,18,0.40419343,0.8834920634920634,0.8835593960097452,0.8815857243498509,0.8817612935566294
5,18,0.38236964,0.8877777777777778,0.8870369625522402,0.884176677908157,0.8846434324276228
6,18,0.38822642,0.8911111111111111,0.8915311150598344,0.8908032974465883,0.8903249965753585
7,18,0.42548093,0.8811111111111111,0.8810102181964912,0.8785711057489681,0.8788956648911856
8,18,0.4078221,0.8873015873015873,0.8894141165118198,0.8857217950359209,0.8862895008736027
9,18,0.41055715,0.8853968253968254,0.8856022672331718,0.8836520673993944,0.8843470249433963
10,18,0.41448757,0.8779365079365079,0.8792475855520554,0.8771954503958808,0.877490572639841
1,19,0.4131261,0.8757142857142857,0.8770196863090002,0.8742974646425509,0.8746508348757539
2,19,0.3861907,0.8987301587301587,0.8974699596603648,0.8963614445757587,0.8966384351815717
3,19,0.38315344,0.8901587301587301,0.8901063076690752,0.8887415546608797,0.888931279150661
4,19,0.37317622,0.896984126984127,0.8967674115014097,0.8952132701565946,0.8956210948424783
5,19,0.37826458,0.8963492063492063,0.8961159315414845,0.893912097277617,0.8942637907744462
6,19,0.35282955,0.9017460317460317,0.9020300489752305,0.9007570261002436,0.9007193294107998
7,19,0.40681645,0.8861904761904762,0.8864404848478703,0.8833624464583499,0.8836785405999761
8,19,0.41028056,0.8782539682539683,0.87914389319828,0.8775891211685399,0.8773757675931126
9,19,0.39956248,0.8882539682539683,0.8891510640788411,0.8859399074458129,0.8866813008941354
10,19,0.41116607,0.8844444444444445,0.8840536531779435,0.883421772160885,0.8833403295201465
1,20,0.40333077,0.8879365079365079,0.8884824024373777,0.8866868653381127,0.8869440433857774
2,20,0.38155028,0.8998412698412699,0.8983326433553497,0.8986466632981391,0.8981756775059442
3,20,0.359372,0.8931746031746032,0.8954046685282295,0.8912649315386861,0.8921419748465287
4,20,0.36106738,0.9012698412698412,0.9019099841151255,0.899915943152131,0.9000415013883798
5,20,0.35891122,0.8977777777777778,0.8964609193542976,0.8949017749148347,0.8952023326892755
6,20,0.37820518,0.8941269841269841,0.8956289603847868,0.892204742104358,0.8931051319826466
7,20,0.39594245,0.8906349206349207,0.8911160990639994,0.8880890692225767,0.8888032830147926
8,20,0.38637418,0.8914285714285715,0.8939341179541384,0.8901402463723928,0.8907263491684798
9,20,0.38492307,0.8855555555555555,0.8849614127314676,0.8842116405149054,0.8841365456635527
10,20,0.39706257,0.8834920634920634,0.8837778624312099,0.8828759766071004,0.8830003755735379
1,21,0.3769104,0.8953968253968254,0.8962237065285633,0.8939360171212793,0.8943826230840906
2,21,0.36778846,0.8942857142857142,0.8962119175067699,0.8915861790823734,0.8928245660646802
3,21,0.37688604,0.8907936507936508,0.8909325039698459,0.889746584016043,0.8896707456845313
4,21,0.36010325,0.8977777777777778,0.8984750504447069,0.8961471478493692,0.8966364597072589
5,21,0.34897855,0.8996825396825396,0.8998067272460316,0.8963102699000818,0.8967000704238292
6,21,0.35134223,0.8993650793650794,0.8996575285281787,0.8980148587184787,0.898245833870918
7,21,0.3945066,0.8915873015873016,0.890345705975202,0.889013918123144,0.8890188825320507
8,21,0.3624651,0.8968253968253969,0.896702022186411,0.8943524511764975,0.8950816606702141
9,21,0.3773255,0.895079365079365,0.8944049608609991,0.893300299929406,0.8934555879172679
10,21,0.38778624,0.8888888888888888,0.8889371433205732,0.8882602565766289,0.8879286865873983
1,22,0.36581814,0.8976190476190476,0.899279307083054,0.8964040786820741,0.8973896810525263
2,22,0.36633983,0.9006349206349207,0.899885939613724,0.8984403205277822,0.8988297511518468
3,22,0.36974788,0.8917460317460317,0.892770816256494,0.8898966789065013,0.8905168578307812
4,22,0.35045552,0.896984126984127,0.8972794061929358,0.8951815311997009,0.8955270908994872
5,22,0.331987,0.9065079365079365,0.9049244872188311,0.9039338128271472,0.9041831130788388
6,22,0.3595883,0.8992063492063492,0.8991681478359965,0.8981506593066184,0.8980069351482782
7,22,0.3828694,0.8928571428571429,0.8921894492318228,0.8907552721971079,0.890879164877463
8,22,0.3852374,0.8901587301587301,0.8901429353944554,0.8879648692177229,0.887992209661423
9,22,0.36567384,0.8920634920634921,0.8922682728709435,0.8902231444785624,0.8902540691662002
10,22,0.37993753,0.8957142857142857,0.8976601139860151,0.8952366725528462,0.8953913658279988
1,23,0.37491265,0.8923809523809524,0.8926965111160612,0.8916515218811216,0.8915805726471543
2,23,0.34006566,0.903015873015873,0.9025070785693672,0.9012926330662226,0.901610448352588
3,23,0.35921362,0.902063492063492,0.9012301109197901,0.9007467128948509,0.9007624411007955
4,23,0.33755076,0.9034920634920635,0.9036020686504044,0.9020061759115169,0.9022833931369805
5,23,0.33967626,0.8974603174603175,0.8967476465813998,0.8945189744566658,0.8947262573747758
6,23,0.329139,0.9084126984126984,0.9084745931586145,0.907690203635162,0.9079579742635833
7,23,0.3853721,0.8876190476190476,0.8890659067127181,0.8837773520037503,0.8848026936213671
8,23,0.37444118,0.8947619047619048,0.8957428386634131,0.8931202265682601,0.8935497549539587
9,23,0.34971684,0.8963492063492063,0.896360352080692,0.8951706652402708,0.8954843302334806
10,23,0.36872652,0.8898412698412699,0.8897779769687725,0.8889507631883344,0.8891367521369459
1,24,0.38462758,0.8915873015873016,0.8932524876658017,0.8906589240580303,0.8911461751744515
2,24,0.36221927,0.9022222222222223,0.9026238951672239,0.9002377393019424,0.9007396690456047
3,24,0.35137257,0.8992063492063492,0.9013022779870544,0.8984829615987456,0.89906790928276
4,24,0.3271576,0.9082539682539682,0.9070495583380233,0.9067897633823886,0.9067582757720405
5,24,0.32184693,0.9047619047619048,0.9042870399122448,0.9028057200941445,0.902960338693308
6,24,0.3153576,0.9104761904761904,0.911103528954067,0.9100382701348761,0.9101536595640443
